Unnamed: 0;Network_Edge_ID;Manually_Added;Distance;Network_Node_A_ID;Network_Node_B_ID;Traffic_flow_trucks_2019;Traffic_flow_trucks_2030
16287;1004616;0;12.123;103720;200687;1106354;2638288
16288;1004663;0;11.79;103718;103766;1228076;2856552
16289;1004776;0;5.919;103717;198810;1232638;2864770
16290;1004612;0;22.689;103717;103718;1228076;2856552
16291;1251658;0;17.956;103714;186283;12625;22021
16292;1310328;0;21.711;103713;201851;13396;23665
16293;1037175;0;2.909;103713;124882;1348;2872
16294;1004671;0;23.166;103713;103672;21;44
16295;1004609;0;2.458;103713;124883;12765;22321
16296;1309587;0;0.644;103712;200649;38769;89860
16297;1004669;0;2.12;103709;103772;17220;29040
16298;1004605;0;34.405;103707;103709;17220;29040
16299;1004718;0;6.025;103703;201923;16929;29074
16300;1037187;0;21.555;103699;198653;8824;16650
16301;1004615;0;21.684;103699;103714;12898;22602
16302;1004650;0;11.2;103693;103695;17021;30266
16303;2614032;0;6.127.999.999.999.990;103691;262472;834505;2252314
16304;1004675;0;12.382;103687;198710;5208;8469
16305;1004645;0;18.365;103687;198694;5208;8469
16306;1004656;0;18.035;103685;103669;8201;13868
16307;1004584;0;43.483.999.999.999.900;103685;103686;12001;20086
16308;1307454;0;9.363;103681;200575;828259;2241538
16309;1001189;0;5.574;103681;200568;828259;2241538
16310;1004574;0;17.567;103670;262626;21;44
16311;1004564;0;18.963;103668;103669;4469;7744
16312;2614068;0;5.999;103659;262589;0;0
16313;2614007;0;79.510.000.000.000.000;103658;262606;0;0
16314;1004549;0;9.607.999.999.999.990;103658;103246;0;0
16315;1037140;0;16.389;103653;124857;183408;315080
16316;1004734;0;5.843;103653;103796;183408;315080
16317;1014041;0;9.722.000.000.000.000;103645;110154;751389;1013672
16318;2502691;0;1.689;103641;251706;228042;262542
16319;1310029;0;5.62;103632;198965;207738;403224
16320;1004534;0;7.888;103631;110139;803501;1393144
16321;2502558;0;0.405;103626;251707;228042;262542
16322;1014034;0;25.162;103626;124928;802735;939291
16323;1015263;0;11.395.999.999.999.900;103625;106329;2818164;4972456
16324;1015261;0;9.543;103625;251780;2726436;4878788
16325;2614043;0;2.181;103623;262579;822151;1839619
16326;1004482;0;8.743;103623;198891;822151;1839619
16327;2502782;0;6.181;103617;251886;286509;364182
16328;1037080;0;12.762;103617;251740;286509;364182
16329;2501996;0;8.615;103613;251176;2606674;4190842
16330;2615954;1;55.736.999.999.999.900;103612;103606;0;0
16331;1014052;0;15.140.999.999.999.900;103612;103627;837899;968699
16332;1014008;0;5.22;103612;110139;1850802;3595059
16333;1004506;0;7.445;103612;103613;2462731;4155952
16334;1014048;0;9.363;103608;251702;339635;389179
16335;1014036;0;12.544;103607;251704;339635;389179
16336;1004455;0;3.745;103607;103608;339635;389179
16337;1014062;0;52.589.999.999.999.900;103606;251176;2606674;4190842
16338;1014017;0;27.880.000.000.000.000;103606;103634;751389;1013672
16339;2502098;0;37.880.000.000.000.000;103603;251695;163715;187912
16340;1310061;0;15.009;103596;197703;79050;117221
16341;2502564;0;0.312;103594;251713;79050;117221
16342;1004447;0;23.522;103594;103596;79050;117221
16343;2611009;0;5.224;103590;261297;0;0
16344;1014027;0;2.886;103579;103634;751389;1013672
16345;1014012;0;66.320.000.000.000.000;103572;110141;232198;443076
16346;1004499;0;9.522;103572;251903;232198;443076
16347;1004411;0;1.969;103571;103572;0;0
16348;1004408;0;9.492;103567;251824;2031249;3406511
16349;2502788;0;3.503;103557;251891;79050;117221
16350;1037088;0;10.64;103557;251717;79050;117221
16351;2502562;0;3.985;103555;251711;228042;262542
16352;2502563;0;46.419.999.999.999.900;103554;251712;27625;43226
16353;1004392;0;22.608;103554;103384;27625;43226
16354;1014011;0;21.624.000.000.000.000;103551;103535;1865462;3217816
16355;1004389;0;17.052;103551;103550;1865462;3217816
16356;2502708;0;14.015.999.999.999.900;103550;251824;2031249;3406511
16357;2616135;1;44.678.000.000.000.000;103541;251826;1196050;2306118
16358;1004383;0;12.14;103541;198908;1150565;2230462
16359;1004382;0;11.86;103541;251832;90026;124592
16360;1037238;0;14.184.000.000.000.000;103538;124927;456961;545419
16361;2502323;0;4.055;103536;251703;339635;389179
16362;1004472;0;10.13;103536;103592;68396;110048
16363;1004379;0;23.414;103535;103536;1865462;3217816
16364;2501989;0;2.495;103530;250717;1169546;2418065
16365;1004375;0;7.151;103529;251851;1169546;2418065
16366;1310079;0;22.462;103509;197705;1524356;2798959
16367;1004384;0;16.267;103509;103536;1623031;2907018
16368;1309942;0;8.525;103492;200560;823238;2232590
16369;1307219;0;0.938;103492;200562;823238;2232590
16370;2502832;0;2.513;103491;251901;79050;117221
16371;1005030;0;35.410.000.000.000.000;103490;103783;21302;24588
16372;1004340;0;17.726;103489;103490;21302;24588
16373;1004339;0;10.745.999.999.999.900;103489;262002;21302;24588
16374;1004326;0;17.867;103484;262625;6689;12245
16375;1004565;0;9.655;103483;103485;6689;12245
16376;1004324;0;8.917;103483;103484;6689;12245
16377;2616208;1;4.814.100.000.000.000;103480;262004;0;0
16378;1004561;0;26.261;103480;262632;0;0
16379;1004313;0;3.8;103480;186381;0;0
16380;1004308;0;7.355;103478;103471;827308;2237261
16381;2614126;0;2.055;103477;262508;825131;2234758
16382;2614168;0;13.869.000.000.000.000;103476;262545;13181;21899
16383;1004305;0;10.484.000.000.000.000;103476;262544;13181;21899
16384;2614022;0;5.779;103473;262003;19015;21956
16385;2614117;0;12.919.999.999.999.900;103472;262503;16646;19230
16386;1004677;0;7.694;103472;262502;823238;2232590
16387;2614152;0;0.6409999999999999;103471;262524;131;311
16388;2614149;0;2.96;103470;262521;11931;13968
16389;2614154;0;2.7;103469;262526;9654;11508
16390;2614151;0;1.767;103469;262523;11931;13968
16391;1004310;0;3.88;103469;103458;2410;2771
16392;1004309;0;6.017;103469;262525;131;311
16393;1004337;0;21.771;103464;103478;827308;2237261
16394;1004318;0;13.732.000.000.000.000;103463;262508;825131;2234758
16395;1307312;0;22.180.999.999.999.900;103462;200508;825131;2234758
16396;1080157;0;7.069;103461;262516;4312;7142
16397;1004291;0;4.31;103460;262511;2311;4838
16398;1004290;0;78.370.000.000.000.000;103460;103461;4312;7142
16399;1004322;0;12.089;103456;262547;13181;21899
16400;2614096;0;16.096;103453;262624;0;0
16401;2614067;0;23.429.000.000.000.000;103453;262480;6689;12245
16402;1004327;0;12.947.000.000.000.000;103452;103482;6689;12245
16403;1004284;0;3.117;103452;103453;6689;12245
16404;1004594;0;17.739;103449;103695;11479;20318
16405;2614128;0;6.239;103446;262510;822976;2232279
16406;1004275;0;7.635;103445;103442;27625;43226
16407;1309709;0;26.288;103440;197677;76386;122215
16408;1004250;0;11.019;103437;103386;68396;110048
16409;1004274;0;3.253;103424;251861;68396;110048
16410;1004261;0;29.37;103420;251939;37016;65961
16411;1004253;0;32.848;103419;103440;76386;122215
16412;2502665;0;1.249;103411;251796;91816;127279
16413;1309750;0;30.439.999.999.999.900;103411;197646;91816;127279
16414;1037113;0;61.560.000.000.000.000;103406;251805;115544;162641
16415;2502797;0;1.851;103402;251810;0;0
16416;2501994;0;18.359.999.999.999.900;103401;251192;44041;77088
16417;2502851;0;1.091;103400;251951;72278;96475
16418;1309747;0;37.345;103395;198736;66444;87239
16419;1004186;0;13.049.000.000.000.000;103394;198736;66444;87239
16420;1309746;0;18.789;103393;197688;22124;34771
16421;1004236;0;19.612.000.000.000.000;103393;197686;22124;34771
16422;2502850;0;10.635;103391;251950;77955;105531
16423;1004184;0;16.195;103390;251950;77955;105531
16424;2502777;0;8.5;103387;251802;115544;162641
16425;1310008;0;4.91;103387;251801;91816;127279
16426;1004181;0;9.412;103387;251804;108926;138805
16427;1004212;0;19.820.999.999.999.900;103386;103370;68396;110048
16428;1309742;0;8.399;103382;197663;91506;127931
16429;1309748;0;69.220.000.000.000.000;103379;197686;22124;34771
16430;1004686;0;6.91;103375;103781;23680;45044
16431;1004171;0;12.548;103375;251946;23680;45044
16432;1037180;0;6.06;103373;124887;4898;8658
16433;1004224;0;9.452;103371;103424;68396;110048
16434;1004168;0;0.6459999999999999;103371;103370;68396;110048
16435;1309740;0;38.080.000.000.000.000;103369;198699;91506;127931
16436;1004167;0;7.965;103369;103366;91506;127931
16437;2616136;1;60.326;103366;103394;0;0
16438;2502802;0;4.14;103366;251880;15764;26004
16439;1004191;0;6.954;103366;103401;44041;77088
16440;1004180;0;8.158;103366;103339;130585;190216
16441;2616122;1;44.233.000.000.000.000;103364;103338;20455;36938
16442;1310327;0;23.46;103363;201850;13396;23665
16443;1004161;0;14.645;103363;124884;18701;33192
16444;1251642;0;25.759;103357;186281;1348;2872
16445;1004156;0;19.031;103357;251935;1796;3831
16446;1004751;0;16.457;103353;103781;23680;45044
16447;2502854;0;4.103;103351;251954;91506;127931
16448;2502647;0;0.877;103348;251832;90026;124592
16449;1037162;0;2.039;103348;250715;90026;124592
16450;1309757;0;18.942.999.999.999.900;103346;198806;72278;96475
16451;1004213;0;3.906;103346;103400;72278;96475
16452;2502602;0;0.856;103345;251863;68396;110048
16453;2501993;0;4.252;103345;251187;68396;110048
16454;1004202;0;14.509.999.999.999.900;103343;103402;0;0
16455;1004160;0;78.370.000.000.000.000;103343;103338;0;0
16456;2502053;0;5.985;103342;251873;22124;34771
16457;2502796;0;19.980.000.000.000.000;103338;251808;20455;36938
16458;2502794;0;1.058;103338;251806;0;0
16459;2502856;0;1.27;103336;251956;91506;127931
16460;1004150;0;1.675;103336;103351;91506;127931
16461;1004239;0;6.742.999.999.999.990;103335;197649;89454;124230
16462;1004142;0;5.874;103335;251957;91506;127931
16463;1004139;0;16.18;103331;261914;544638;1169920
16464;1004137;0;19.77;103331;103313;543619;519022
16465;1004140;0;6.415;103330;103331;1002284;1642442
16466;1004132;0;2.274;103330;103234;1002284;1642442
16467;1004130;0;6.218.999.999.999.990;103329;103228;537175;1390871
16468;2501461;0;8.133;103319;250685;951800;1223809
16469;2501433;0;16.131;103319;250684;7276;4285
16470;1005583;0;5.106.800.000.000.000;103319;104371;693378;502471
16471;1004118;0;47.705;103319;103310;519914;1057422
16472;1004136;0;4.34;103317;103313;543619;519022
16473;1005652;0;5.202.999.999.999.990;103316;104424;0;0
16474;1005651;0;9.218;103316;104415;35661;19288
16475;1004114;0;22.516;103314;103312;42938;23572
16476;1004112;0;28.565;103314;103316;42938;23572
16477;1004107;0;8.312.000.000.000.000;103311;103312;9156;23621
16478;1004117;0;4.147;103310;103309;519914;1057422
16479;1004110;0;5.64;103306;103309;535481;1146299
16480;1004108;0;15.337;103306;103311;9156;23621
16481;1004129;0;3.639;103305;103328;544638;1169920
16482;1004102;0;61.075;103305;103306;544638;1169920
16483;1004098;0;11.758;103301;103297;194718;188071
16484;1005611;0;30.968.000.000.000.000;103298;104378;111671;95392
16485;1004081;0;0.843;103294;103293;194718;188071
16486;1004080;0;0.9;103293;103290;194718;188071
16487;1004074;0;1.581;103290;103289;194718;188071
16488;1037509;0;5.801;103288;125088;344995;186601
16489;1004087;0;35.64;103286;103298;111671;95392
16490;1004073;0;17.304.000.000.000.000;103286;103289;111671;95392
16491;1004082;0;0.409;103284;103294;194718;188071
16492;1004086;0;4.315;103283;103297;194718;188071
16493;1004069;0;65.429.999.999.999.900;103283;103284;194718;188071
16494;2616123;1;5.449;103276;103261;0;0
16495;1037263;0;1.91;103276;124943;911031;753025
16496;1004060;0;46.099;103276;103274;135804;117102
16497;1005579;0;20.531;103275;104381;639802;445138
16498;1004055;0;51.415;103275;103274;135804;117102
16499;1004093;0;8.63;103271;103301;189720;186102
16500;1004056;0;14.954;103270;124943;911031;753025
16501;1004051;0;55.22;103270;103271;189720;186102
16502;1004047;0;0.7609999999999999;103263;103261;854740;766230
16503;1004057;0;14.069.999.999.999.900;103262;103276;854740;766230
16504;1004043;0;2.924;103262;103263;854740;766230
16505;1004042;0;15.985.999.999.999.900;103261;103259;139428;298090
16506;1001055;0;33.21;103261;101272;757044;490810
16507;1005553;0;2.838.300.000.000.000;103260;261915;543619;519022
16508;1005552;0;2.234;103260;103317;543619;519022
16509;1004045;0;78.149;103259;261916;139428;298090
16510;1004046;0;1.218;103258;103256;893229;506531
16511;2502926;0;9.635;103256;252115;893229;506531
16512;1004031;0;5.12;103248;250801;143795;163610
16513;2616112;1;20.537;103245;103248;143795;163610
16514;2501303;0;10.192;103242;250797;103520;110340
16515;1037260;0;24.455;103242;124941;16682;10744
16516;1004024;0;4.941;103242;103243;150248;190665
16517;1004021;0;61.519;103241;124941;72648;45111
16518;2501427;0;35.766;103240;250802;185455;186632
16519;2501261;0;4.878;103238;250680;282409;166822
16520;1004028;0;2.157;103238;103241;72648;45111
16521;1004015;0;4.863;103237;103220;310092;203249
16522;2615916;1;5.464.100.000.000.000;103236;103225;0;0
16523;1004134;0;25.789.999.999.999.900;103234;103329;537175;1390871
16524;1004001;0;3.263;103230;103224;238991;191596
16525;1004000;0;5.132.899.999.999.990;103230;103229;238991;191596
16526;1004018;0;3.083;103229;103220;238991;191596
16527;1004010;0;15.014.000.000.000.000;103227;103236;430874;297324
16528;1004004;0;3.737;103225;103181;772011;1688144
16529;1003996;0;38.67;103225;103222;537175;1390871
16530;1080141;0;18.015;103224;168143;162186;87720
16531;1004009;0;16.413;103223;103227;102419;69744
16532;1004007;0;59.778.999.999.999.900;103223;124933;102419;69744
16533;1003993;0;14.681;103222;103221;537175;1390871
16534;1003999;0;40.784;103221;103228;537175;1390871
16535;1003989;0;2.886;103216;250799;1578151;858339
16536;1003986;0;39.616;103216;103205;8211;7262
16537;1003983;0;11.527.000.000.000.000;103216;103215;2311;4838
16538;1003991;0;5.492.000.000.000.000;103215;261312;2311;4838
16539;2501425;0;21.487;103212;250699;1571445;853626
16540;1003967;0;58.839.999.999.999.900;103212;103208;2060396;1114525
16541;1003964;0;2.287;103212;103133;2145;1156
16542;1003966;0;35.037;103211;103182;162186;87720
16543;1003969;0;17.962;103210;103213;0;0
16544;2501437;0;21.069.000.000.000.000;103209;250700;162186;87720
16545;1003974;0;12.728;103209;103211;162186;87720
16546;1003965;0;6.669;103208;103210;2700360;1463612
16547;2501441;0;32.560.000.000.000.000;103207;250698;1578151;858339
16548;1003980;0;14.615;103206;103213;0;0
16549;1003973;0;54.670.000.000.000.000;103206;103203;0;0
16550;1003987;0;12.485;103205;103218;8211;7262
16551;1004027;0;26.865;103204;103238;0;0
16552;1003959;0;28.581;103203;252120;0;0
16553;1002716;0;0.6579999999999999;103202;103226;0;0
16554;1002842;0;3.827;103199;102349;1000755;1397881
16555;1004019;0;25.131.999.999.999.900;103197;103237;236981;138185
16556;2604234;0;5.17;103196;260371;2508439;3495910
16557;1002835;0;5.526;103196;102344;2508439;3495910
16558;1004967;0;4.42;103186;104015;373639;1013151
16559;1003930;0;2.555;103185;103174;373639;1013151
16560;2501249;0;42.228;103184;103127;157218;244502
16561;1003927;0;15.84;103183;103167;815952;1234250
16562;1003998;0;6.266;103182;103200;162186;87720
16563;1080150;0;27.81;103180;124929;821632;1792071
16564;1003926;0;25.302;103180;103137;1044514;1932792
16565;1003988;0;30.789.999.999.999.900;103179;250698;1578151;858339
16566;1003922;0;22.802;103178;103179;303766;172125
16567;1004295;0;3.94;103176;103446;822976;2232279
16568;1003919;0;2.511;103176;103175;822976;2232279
16569;1003935;0;10.624;103174;103186;373639;1013151
16570;1003917;0;14.368;103171;103175;822976;2232279
16571;1003912;0;31.871;103171;103153;928661;2271504
16572;2501454;0;7.04;103165;250675;815952;1234250
16573;1003893;0;19.043;103165;103159;815952;1234250
16574;2501368;0;4.436;103162;250705;1092;2565
16575;1000412;0;2.444;103161;102343;1368599;1909474
16576;2501246;0;27.465.999.999.999.900;103160;250671;182786;310686
16577;2501324;0;16.680.999.999.999.900;103159;250674;0;0
16578;2615925;1;18.992;103158;103154;864175;1025080
16579;2501251;0;5.075;103158;103152;0;0
16580;1003904;0;3.502;103158;103168;0;0
16581;2615930;1;19.155.599.999.999.900;103157;103216;0;0
16582;2501445;0;6.98;103157;250676;0;0
16583;1003901;0;4.127;103157;124938;0;0
16584;2501250;0;16.884;103155;103159;815952;1234250
16585;1003911;0;1.501;103155;103160;1786270;1956342
16586;1003884;0;1.588;103155;103154;1486608;2090232
16587;2501453;0;58.475;103154;250703;0;0
16588;1003888;0;2.81;103154;250674;0;0
16589;1003896;0;10.092;103153;103140;419219;391769
16590;1003895;0;4.448;103153;103148;622432;1065152
16591;1003883;0;12.962;103153;103143;625130;1311422
16592;1003900;0;2.628;103152;250676;0;0
16593;1003882;0;7.131;103152;103148;622432;1065152
16594;1080147;0;16.396;103150;168104;0;0
16595;1037255;0;2.249;103150;124938;0;0
16596;1003908;0;8.652.000.000.000.000;103150;103152;622432;1065152
16597;1003898;0;5.75;103150;103154;622432;1065152
16598;1003923;0;23.073;103144;103142;419219;391769
16599;1003887;0;10.794;103143;103158;864175;1025080
16600;1003909;0;17.867;103140;103144;419219;391769
16601;1003875;0;12.958;103139;103136;602200;489832
16602;2615924;1;29.798.000.000.000.000;103136;103152;0;0
16603;1003876;0;12.917;103136;103143;1489305;2336502
16604;1003866;0;10.753;103136;103137;1044514;1932792
16605;2501253;0;25.936.999.999.999.900;103134;250677;540582;372790
16606;1003873;0;22.267;103134;103139;602200;489832
16607;1003864;0;3.182;103134;103132;0;0
